road1,road2,intersection latitude,intersection longitude
FDR DRIVE NB EN BROOKLYN BR,FDR DRIVE SB ENTRANCE PEARL ST,40.70819493753219,-73.99987375866166
SULLIVAN ST,W 3 ST,40.730059689408485,-73.99936497812115
SULLIVAN ST,WASHINGTON SQ S,40.73066902110869,-73.9988526204318
GANSEVOORT ST,LITTLE W 12 ST,40.7394164040847,-74.00591808030237
GANSEVOORT ST,W 13 ST,40.73941923604552,-74.00386479528687
HRD ET 24 NB GWB EN,GEORGE WASHINGTON BRIDGE EN,40.84635821689993,-73.93130856992892
HRD ET 24 NB GWB EN,CBE SB EN WASHINGTON BRIDGE,40.84635821689993,-73.93130856992892
HRD ET 24 NB GWB EN,CBE SB EN AMSTERDAM AV,40.84635821689993,-73.93130856992892
ELDRIDGE ST,HESTER ST,40.71647840525703,-73.9928213861294
W 140 ST,EDGECOMBE AVE,40.820255398762995,-73.94561397186853
E 58 ST,ED KOCH QUEENSBORO BRIDGE APPR,40.75964795841036,-73.96400425379595
E 58 ST,SUTTON SQ,40.758035535906345,-73.96018256448701
E 58 ST,RIVERVIEW TER,40.75774709486152,-73.95948608816353
E 59 ST,ED KOCH QUEENSBORO BRIDGE APPR,40.76060048095658,-73.96431417611583
E 59 ST,RIVERVIEW TER,40.75838371722864,-73.95903810887175
ROSE ST,GOLD ST,40.711008262843364,-74.0036142617108
ROSE ST,FRANKFORT ST,40.711008262843364,-74.0036142617108
ROSE ST,AVE OF THE FINEST,40.71157096956715,-74.00246002724069
GOLD ST,FRANKFORT ST,40.711008262843364,-74.0036142617108
GOLD ST,PLATT ST,40.707857128555496,-74.00683863899339
GOLD ST,JOHN ST,40.70822768942825,-74.00653209075058
GOLD ST,SPRUCE ST,40.71016559892541,-74.00425265537771
W 158 ST,HENRY HUDSON PARKWAY ET 13 NB,40.83641507271016,-73.94897970917849
W 158 ST,EDWARD M MORGAN PL,40.835123472002124,-73.94551147353239
W 158 ST,HENRY HUDSON PY SB EN W 158 ST,40.83641507271016,-73.94897970917849
W 158 ST,HENRY HUDSON PY NB EN W 158 ST,40.83653302960248,-73.94883145071663
W 160 ST,JUMEL TER,40.834162433464016,-73.93923883375764
VAN CORLEAR PL,W 227 ST,40.87695524320646,-73.91005796827125
BENNETT AVE,HILLSIDE AVE,40.85932694420329,-73.93131325067324
BENNETT AVE,W 190 ST,40.85678124639734,-73.93368005989296
BENNETT AVE,W 192 ST,40.858112024705974,-73.93298464774954
W 178 ST,RIVERSIDE DRIVE NB ET W 178 ST,40.848995798177,-73.94108676750878
W 178 ST,PINEHURST AVE,40.848833386243534,-73.94016520818681
W 178 ST,GEORGE WASHINGTON BRG,40.848995798177,-73.94108676750878
E 42 ST,DE PEW PL,40.75188367752029,-73.9771064578194
E 42 ST,FDR DRIVE EXIT 9 NB,40.748799654018526,-73.96984602055146
E 42 ST,TUDOR CITY PL,40.74907153101024,-73.9704125275643
W 137 ST,EDGECOMBE AVE,40.81837864780002,-73.94698116971144
HAY RD,WHEELER AVE,40.691815371687724,-74.01885942885328
HAY RD,KIMBALL RD,40.69208435610054,-74.01887753505608
HAY RD,ANDES RD,40.69270192792371,-74.0188849220222
HAY RD,CARDER RD,40.69314659462785,-74.01879850201614
HAY RD,COMFORT RD,40.691815371687724,-74.01885942885328
PAYSON AVE,BEAK ST,40.86795088426864,-73.92700182445367
OVERLOOK TER,W 186 ST,40.85382121889759,-73.93635434371556
CENTRAL RD,RFK BRIDGE BRONX EN RP,40.79773094240876,-73.91993117721437
CENTRAL RD,BRONX SHORE RD,40.79817597564484,-73.9204904666342
CENTRAL RD,RFK BRIDGE QUEENS EN RP,40.79773094240876,-73.91993117721437
CENTRAL RD,ROBERT F KENNEDY BRG,40.79790105522225,-73.91984429042567
CENTRAL RD,RFK BR MANHATTAN ET RP RANDALLS,40.79621814182761,-73.91927928519547
CENTRAL RD,RFK BR MANHATTAN EN RP RANDALLS,40.79773094240876,-73.91993117721437
CENTRAL RD,HELL GATE CIR,40.78998654047074,-73.92587029150103
CENTRAL RD,SUNKEN MEADOW LOOP,40.79675010570077,-73.91854907776509
CENTRAL RD,REILLY BLVD,40.79286094619456,-73.92271426551018
CENTRAL RD,K RD,40.79286094619456,-73.92271426551018
RFK BRIDGE BRONX EN RP,ROBERT F KENNEDY BRG,40.79811996325114,-73.92288513651961
RFK BRIDGE BRONX EN RP,RFK BR MANHATTAN ET RP RANDALLS,40.8009209100273,-73.929228036936
RFK BRIDGE BRONX EN RP,RFK BR QUEENS ET RP RANDALLS IS,40.8009209100273,-73.929228036936
BRONX SHORE RD,RFK BRIDGE QUEENS EN RP,40.800026551070864,-73.92554126602099
BRONX SHORE RD,ROBERT F KENNEDY BRG,40.79794242328859,-73.92419279912748
BRONX SHORE RD,RFK BR MANHATTAN ET RP RANDALLS,40.79977083210297,-73.92483362776038
RFK BRIDGE QUEENS EN RP,ROBERT F KENNEDY BRG,40.79811996325114,-73.92288513651961
RFK BRIDGE QUEENS EN RP,RFK BR MANHATTAN ET RP RANDALLS,40.8009209100273,-73.929228036936
RFK BRIDGE QUEENS EN RP,RFK BR QUEENS ET RP RANDALLS IS,40.8009209100273,-73.929228036936
FDR DRIVE EXIT 14 NB,FDR DRIVE NB ENTRANCE E 96 ST,40.782830159471764,-73.94375963075511
LAUREL HILL TER,W 186 ST,40.85069525092536,-73.92747620447273
LAUREL HILL TER,W 182 ST,40.84812209733527,-73.92970553205846
ROBERT F KENNEDY BRG,FDR DRIVE EXIT 17 NB,40.80060635902313,-73.93103071136748
ROBERT F KENNEDY BRG,FDR DRIVE EXIT 17 SB,40.801355214994004,-73.93027503908047
ROBERT F KENNEDY BRG,FDR DRIVE SB ENTRANCE RFK BRDG,40.80054329726681,-73.9311427456172
ROBERT F KENNEDY BRG,HARLEM RIVER DRIVE EXIT 18 NB,40.80109957807338,-73.92965405478922
ROBERT F KENNEDY BRG,E 126 ST,40.80335768849765,-73.93291696433947
ROBERT F KENNEDY BRG,RFK BR MANHATTAN ET RP RANDALLS,40.8009209100273,-73.929228036936
ROBERT F KENNEDY BRG,RFK BR MANHATTAN EN RP RANDALLS,40.79811996325114,-73.92288513651961
ROBERT F KENNEDY BRG,SUNKEN GARDEN LOOP,40.78622028189515,-73.92947116377056
ROBERT F KENNEDY BRG,RFK BR QUEENS ET RP RANDALLS IS,40.8009209100273,-73.929228036936
ROBERT F KENNEDY BRG,WARDS MEADOW LOOP,40.784175751354155,-73.92995720515103
ROBERT F KENNEDY BRG,RIVERS EDGE RD,40.78951783750423,-73.92688197803905
ROBERT F KENNEDY BRG,HELL GATE CIR,40.78777287763965,-73.9279780903085
ROBERT F KENNEDY BRG,WILLIS AVE BRIDGE,40.80208031118368,-73.93108697590941
FDR DRIVE EXIT 17 NB,FDR DRIVE EXIT 17 SB,40.80060635902313,-73.93103071136748
GWB BUS TERMINAL RAMP,CROSS BRONX EP SB ET 1A,40.84916504980969,-73.93931187833772
GWB BUS TERMINAL RAMP,G WASHINGTON BR EN W 179 ST,40.84956676664149,-73.94122361516513
ROOSEVELT IS BR APPR,RIVER RD,40.76419246828919,-73.94764160223585
BATTERY PARK UNDERPASS,SOUTH ST,40.70113184004245,-74.01372278294409
BATTERY PARK UNDERPASS,PETER MINUIT PL,40.70113184004245,-74.01372278294409
BATTERY PARK UNDERPASS,FDR DR VIADUCT,40.70113184004245,-74.01372278294409
FDR DRIVE EXIT 7 NB,FDR DRIVE SB ENTRANCE E 20 ST,40.73096801213102,-73.97398900458573
FDR DRIVE EXIT 7 NB,AVE C LOOP,40.73096801213102,-73.97398900458573
FDR DRIVE SB ENTRANCE E 20 ST,AVE C LOOP,40.73096801213102,-73.97398900458573
FDR DRIVE NB ENTRANCE E 62 ST,E 62 ST,40.760224929733106,-73.95762557866223
FDR DRIVE NB ENTRANCE E 62 ST,FDR DRIVE SB ENTRANCE E 63 ST,40.760216660943605,-73.95753173138807
HENRY HUDSON PARKWAY ET 13 NB,HENRY HUDSON PARKWAY ET 13 SB,40.834867266058765,-73.94945791287721
HENRY HUDSON PARKWAY ET 13 NB,HENRY HUDSON PY SB EN W 158 ST,40.834867266058765,-73.94945791287721
HENRY HUDSON PARKWAY ET 13 SB,HENRY HUDSON PY SB EN W 158 ST,40.834867266058765,-73.94945791287721
HILLSIDE AVE,ELLWOOD ST,40.85901179440121,-73.92762619889578
HILLSIDE AVE,BOGARDUS PL,40.858744349461055,-73.93011726711445
FRANKFORT ST,DOVER ST,40.70952339091603,-74.00166641887616
SOUTH ST,OLD SLIP,40.70331722954311,-74.00776507756758
SOUTH ST,FDR DRIVE EXIT 1 NB,40.701969424977385,-74.00943475719711
SOUTH ST,FDR DRIVE NB ENTRANCE S ST,40.701807437563545,-74.0099829298438
SOUTH ST,PETER MINUIT PL,40.70113184004245,-74.01372278294409
SOUTH ST,FDR DRIVE EXIT 1 SB,40.70205995380877,-74.01000821360151
SOUTH ST,PINE ST,40.70480228179405,-74.0054172811515
SOUTH ST,FDR DR VIADUCT,40.70113184004245,-74.01372278294409
OLD SLIP,HANOVER SQ,40.70408567476818,-74.00898782924529
RIVERSIDE DRIVE NB ET W 178 ST,GEORGE WASHINGTON BRG,40.848995798177,-73.94108676750878
RIVERSIDE DRIVE NB ET W 178 ST,CBE NB EN RIVERSIDE DR,40.849188228664815,-73.94167938187933
HENRY HUDSON PY NB EN W 79 WB,HENRY HUDSON PARKWAY NB ET 10 A,40.78497523308858,-73.98263804878783
ED KOCH QUEENSBORO BRIDGE APPR,E 57 ST,40.75897565076215,-73.96450274819601
ED KOCH QUEENSBORO BRIDGE APPR,ED KOCH QUEENSBORO BRIDGE EXIT,40.75952058879495,-73.96060761839735
GEORGE WASHINGTON BRIDGE EN,CROSS BRONX EP SB ET 1A,40.849819949439876,-73.9425535553376
GEORGE WASHINGTON BRIDGE EN,GEORGE WASHINGTON BRG,40.84997715756498,-73.94410046164751
GEORGE WASHINGTON BRIDGE EN,CBE SB EN WASHINGTON BRIDGE,40.84635821689993,-73.93130856992892
GEORGE WASHINGTON BRIDGE EN,G WASHINGTON BR EN W 179 ST,40.84959986654468,-73.94154528209992
GEORGE WASHINGTON BRIDGE EN,CBE SB EN AMSTERDAM AV,40.84635821689993,-73.93130856992892
GEORGE WASHINGTON BRIDGE EN,GEORGE WASHINGTON BRIDGE EXIT,40.84997715756498,-73.94410046164751
FDR DRIVE ENTRY RAMP,AVE OF THE FINEST,40.71017665092115,-74.00113620582324
FDR DRIVE ENTRY RAMP,R F WAGNER SR PL,40.71017665092115,-74.00113620582324
CROSS BRONX EP SB ET 1A,GEORGE WASHINGTON BRG,40.84969920766798,-73.94260426358433
CROSS BRONX EP SB ET 1A,HENRY HUDSON PARKWAY ET 15 NB,40.84540704683233,-73.94373925412351
CROSS BRONX EP SB ET 1A,G WASHINGTON BR EN W 179 ST,40.849566522556486,-73.94074649318979
CROSS BRONX EP SB ET 1A,GEORGE WASHINGTON BRIDGE EXIT,40.84954279011248,-73.94266584608575
FDR DRIVE EXIT 4 SB,FDR DRIVE SB EN E HOUSTON ST,40.716264723505695,-73.97572626209266
FDR DRIVE EXIT 4 SB,FDR DRIVE EXIT 5 NB,40.716264723505695,-73.97572626209266
FDR DRIVE EXIT 4 SB,FDR DRIVE SB ENTRANCE GRAND ST,40.71325409745981,-73.97758505066066
RECTOR PL,S END AVE,40.70933279349591,-74.01676513600916
JAY ST,STAPLE ST,40.71799608990033,-74.0094947447051
NASSAU ST,JOHN ST,40.7095313294242,-74.00841866261011
NASSAU ST,SPRUCE ST,40.71167789290062,-74.00585069001096
BEACH ST,ST JOHNS LN,40.72036779874947,-74.00597050215055
CHAMBERS ST,ELK ST,40.7134757597063,-74.00481919401257
BANK ST,WAVERLY PL,40.737067028402436,-74.00213620731928
LAIGHT ST,ST JOHNS LN,40.72175116978382,-74.00572169967572
JOHN ST,DUTCH ST,40.709089465547464,-74.00780903330268
JOHN ST,CLIFF ST,40.70790383526535,-74.00601988210687
W 13 ST,HORATIO ST,40.73876053528015,-74.00240690286753
THOMPSON ST,W 3 ST,40.729686395954225,-73.99860368130425
WHITE ST,FRANKLIN PL,40.71831755963007,-74.0036759846142
WORTH ST,MOTT ST,40.713506044792965,-73.99862927054193
MAC DOUGAL ST,W 3 ST,40.73043023305898,-74.0001226753633
MAC DOUGAL ST,WASHINGTON SQ S,40.73104231282982,-73.99960310547318
MAC DOUGAL ST,WASHINGTON SQ N,40.73221431542258,-73.9986108447236
MAC DOUGAL ST,WASHINGTON SQ W,40.73221431542258,-73.9986108447236
MAC DOUGAL ST,MAC DOUGAL ALY,40.732612300338396,-73.99827888045589
MAC DOUGAL ST,MINETTA LN,40.72998832644312,-74.00049791434905
LEONARD ST,BENSON PL,40.71651700829164,-74.00330432869757
LEONARD ST,HOGAN PL,40.715743020914566,-74.00168461089756
ST JAMES PL,JAMES ST,40.71259753144826,-73.998885395712
WAVERLY PL,GAY ST,40.73324085978115,-74.0007036089664
W 3 ST,GREAT JONES ST,40.7278198507714,-73.9947504217104
W 26 ST,W 27 DR,40.74881732128073,-74.00090227369391
MOTT ST,MOSCO ST,40.71450239500586,-73.99879518294033
E 46 ST,DE PEW PL,40.754424920425286,-73.97521065010979
W 66 ST,FREEDOM PL,40.77653040972359,-73.98842803729758
UNIVERSITY PL,WASHINGTON MEWS,40.73120964008512,-73.99511818505916
MONTGOMERY ST,MONROE ST,40.71235501416567,-73.98495109322523
MONTGOMERY ST,SAMUEL DICKSTEIN PLZ,40.71378780083252,-73.98511309364862
MONTGOMERY ST,FDR DRIVE NB EN MONTGOMERY ST,40.710463833954826,-73.98465574469603
TARAS SHEVCHENKO PL,E 7 ST,40.728692350465884,-73.98979295432954
LUDLOW ST,HESTER ST,40.71579479663597,-73.99055967847579
IRVING PL,E 18 ST,40.7364652093821,-73.98696275783568
IRVING PL,E 16 ST,40.735293293436456,-73.9878181689956
IRVING PL,GRAMERCY PARK S,40.73763986527496,-73.98612174996995
E 27 ST,BROADWAY ALY,40.741575243902645,-73.98184100901796
HESTER ST,ESSEX ST,40.715553188921305,-73.98975528622384
EDGECOMBE AVE,W 150 ST,40.82682151137641,-73.94153638618958
EDWARD M MORGAN PL,W 156 ST,40.833438135661346,-73.9453357831731
E 84 ST,GRACIE SQ,40.773619766662826,-73.94572787799525
E 78 ST,FDR DRIVE SB ENTRANCE E 78 ST,40.769635632187196,-73.94839908004485
E 78 ST,CHEROKEE PL,40.77008623671768,-73.9494529233262
W 144 ST,HAMILTON TER,40.82362604848613,-73.94590388239126
W 124 ST,HANCOCK PL,40.8103669734057,-73.95374280143359
E 77 ST,CHEROKEE PL,40.76946888159693,-73.94993716064116
E 41 ST,TUDOR CITY PL,40.74840194208743,-73.97092170416808
E 54 ST,SUTTON PL S,40.7554533776455,-73.96210072841703
E 57 ST,SUTTON PL S,40.75736324094099,-73.96067025672042
WHEELER AVE,COMFORT RD,40.691815371687724,-74.01885942885328
W 214 ST,INDIAN RD,40.87206307778758,-73.91970065484989
ANDES RD,KIMMEL RD,40.69102573295643,-74.01260645930478
HARLEM RIVER DRIVE EXIT 18 NB,WILLIS AVE BRIDGE,40.80316085121289,-73.92962659209003
FDR DRIVE SB ENTRANCE E 116 ST,FDR DRIVE EXIT 16 SB,40.79440362203479,-73.93161859975928
W 186 ST,WASHINGTON TER,40.85148690492259,-73.92937665603428
W 186 ST,CHITTENDEN AVE,40.85498107625015,-73.93931018636223
W 190 ST,WADSWORTH TER,40.855753547043435,-73.93165674146768
W 218 ST,INDIAN RD,40.87302285031263,-73.91845926340582
W 218 ST,PARK TER E,40.87160413490948,-73.9150585722331
HENRY HUDSON PARKWAY NB ET 10 A,HENRY HUDSON PY SB EN W 79 ST,40.78365538917994,-73.98532135346309
FT GEORGE AVE,W 193 ST,40.85680819814297,-73.92826482905474
W 215 ST,INDIAN RD,40.87224954802791,-73.919458171346
W 215 ST,PARK TER E,40.870148095132535,-73.91697312776988
W 227 ST,MARBLE HILL AVE,40.87654857111835,-73.90947272153268
ST CLAIR PL,HENRY HUDSON PY SB EN W 125 ST,40.8180222130112,-73.96181942207623
ST CLAIR PL,MARGINAL ST,40.8180222130112,-73.96181942207623
HENRY HUDSON PY SB EN W 125 ST,MARGINAL ST,40.8180222130112,-73.96181942207623
PINEHURST AVE,W 181 ST,40.85117962403743,-73.93923774725043
PINEHURST AVE,S PINEHURST AVE,40.84801834937729,-73.94043702717887
PINEHURST AVE,W 179 ST,40.8495249219866,-73.93991518149134
PINEHURST AVE,W 185 ST,40.85353686892756,-73.93837889144488
PINEHURST AVE,HUDSON VIEW GDNS,40.85381952489565,-73.93828825974369
E 120 ST,PLEASANT AVE,40.79703748197446,-73.92982087426999
W 168 ST,JUMEL PL,40.839482698150114,-73.93603918597054
JUMEL TER,SYLVAN TER,40.8345355691167,-73.93896384832816
W 181 ST,MAGAW PL,40.85064340555172,-73.93736586359222
E 110 ST,FRAWLEY CIR,40.79670440320034,-73.94884400630382
E 110 ST,A NEW ST,40.791771878914744,-73.93724067925213
W 179 ST,GEORGE WASHINGTON BRG,40.84969003793476,-73.94075361229872
W 179 ST,G WASHINGTON BR EN W 179 ST,40.84928836310764,-73.9389358529432
HENRY HUDSON PY SB EN DYCKMAN ST,HENRY HUDSON PY NB EN DYCKMAN ST,40.866808804776745,-73.9309982052324
HENRY HUDSON PY SB EN DYCKMAN ST,STAFF ST,40.866808804776745,-73.9309982052324
CARDER RD,KIMMEL RD,40.69126725517226,-74.01276516807627
MONROE ST,MECHANICS ALY,40.711677849417356,-73.99334853737638
MONROE ST,GOUVERNEUR ST,40.71248934776765,-73.98377513922671
GEORGE WASHINGTON BRG,CBE NB EN RIVERSIDE DR,40.84919924400523,-73.94175166306282
GEORGE WASHINGTON BRG,GEORGE WASHINGTON BRIDGE EXIT,40.84997715756498,-73.94410046164751
HENRY HUDSON PY SB EN W 96 ST,HENRY HUDSON PARKWAY ET 11 NB,40.79601863061398,-73.97501457897238
HENRY HUDSON PY SB EN W 96 ST,HENRY HUDSON PY NB EN W 96 ST,40.797105678304106,-73.97564622072709
MARGARET CORBIN DR,MARGARET CORBIN PLZ,40.859413595598426,-73.93399556351011
HARRISON ST,STAPLE ST,40.71869052767312,-74.00932890031773
ELLWOOD ST,W 196 ST,40.860859720851025,-73.9288208112365
ELLWOOD ST,BOGARDUS PL,40.85954448538923,-73.92797628437134
W 64 ST,RIVERSIDE BLVD,40.775572655937516,-73.99014321254694
W 64 ST,FREEDOM PL S,40.77516634932419,-73.98919009465716
E 82 ST,GRACIE TER,40.77235213105802,-73.94665677639678
CBE SB EN WASHINGTON BRIDGE,CBE SB EN AMSTERDAM AV,40.846462215421695,-73.93080606181503
COMFORT RD,OWASCO RD,40.688302428735845,-74.01650022937046
COMFORT RD,KING AVE,40.68878822132277,-74.01672030616933
RFK BR MANHATTAN ET RP RANDALLS,RFK BR MANHATTAN EN RP RANDALLS,40.8009209100273,-73.929228036936
HENRY HUDSON PY NB EN W 79 EB,HENRY HUDSON PKWY NB ET 10 B,40.78535963233484,-73.98356960606517
HENRY HUDSON PARKWAY ET 11 NB,HENRY HUDSON PY NB EN W 96 ST,40.79601863061398,-73.97501457897238
UNION SQ E,E 16 ST,40.73598787764395,-73.98945625556237
FDR DRIVE SB EN E HOUSTON ST,FDR DRIVE EXIT 5 NB,40.716264723505695,-73.97572626209266
FDR DRIVE NB EN E HOUSTON ST,FDR DRIVE EXIT 5 SB,40.72138620419063,-73.97460964544052
MARKETFIELD ST,NEW ST,40.70466997231917,-74.01258739929918
AVE OF THE FINEST,R F WAGNER SR PL,40.71017665092115,-74.00113620582324
WASHINGTON SQ S,WASHINGTON SQ W,40.73104231282982,-73.99960310547318
WASHINGTON SQ N,WASHINGTON SQ W,40.73221431542258,-73.9986108447236
CATHERINE ST,CHATHAM SQ,40.71406870197647,-73.99750380844146
W 68 ST,FREEDOM PL,40.77784506763769,-73.98774178189663
GREAT JONES ST,GREAT JONES ALY,40.72756456158629,-73.99419121053641
SUTTON SQ,RIVERVIEW TER,40.75774709486152,-73.95948608816353
ISHAM ST,VERMILYEA AVE,40.86727598926034,-73.91921472396712
BROADWAY TER,FAIRVIEW AVE,40.85685131993482,-73.93147486551177
BROADWAY TER,W 193 ST,40.857979050857246,-73.93090253049118
HENRY HUDSON PARKWAY ET 12 SB,MARGINAL ST,40.820302339416465,-73.95966116954351
HALF MOON RD,ENRIGHT RD,40.685405637018505,-74.02271206954833
E 16 ST,RUTHERFORD PL,40.734011131086405,-73.98477300422095
FDR DRIVE EXIT 12 NB,FDR DRIVE SB ENTRANCE E 63 ST,40.75893521956348,-73.95850354249232
WADSWORTH TER,FAIRVIEW AVE,40.8573799945321,-73.92972466709739
HENRY HUDSON PARKWAY ET 14 SB,HENRY HUDSON PKWY ET 14 S SB,40.84597809678434,-73.94404960670842
HENRY HUDSON PARKWAY ET 14 SB,HENRY HUDSON PKWY ET 14 N SB,40.84597809678434,-73.94404960670842
RFK BR MANHATTAN EN RP RANDALLS,RFK BR QUEENS ET RP RANDALLS IS,40.8009209100273,-73.929228036936
FDR DRIVE EXIT 9 NB,FDR DRIVE NB ENTRANCE E 34 ST,40.7442464853905,-73.97129522913683
FDR DRIVE EXIT 9 NB,FDR DRIVE EXIT 8 SB,40.74765469713286,-73.96836683566595
FDR DRIVE EXIT 1 NB,FDR DRIVE NB ENTRANCE S ST,40.701903508418354,-74.00993605901488
HENRY HUDSON PY NB EN DYCKMAN ST,STAFF ST,40.866808804776745,-73.9309982052324
S WILLIAM ST,COENTIES ALY,40.704450564035604,-74.01089221224515
S WILLIAM ST,MILL LN,40.70476351939934,-74.01032600994962
RUTGERS ST,ESSEX ST,40.71440591931722,-73.99022079542576
SUTTON PL S,FDR DRIVE EXIT 11 SB,40.75481399835215,-73.9625486602748
ENRIGHT RD,ICARUS RD,40.68638854603643,-74.02124127222343
ENRIGHT RD,GRESHAM RD,40.686278713041915,-74.02146839696688
FDR DRIVE EXIT 3 SB,FDR DRIVE NB EN MONTGOMERY ST,40.71079272754468,-73.9814129436044
YORK ST,ST JOHNS LN,40.72108418728609,-74.00584430057464
TERRACE VIEW AVE,TEUNISSEN PL,40.87668555967382,-73.91271612053689
PETER MINUIT PL,FDR DR VIADUCT,40.70113184004245,-74.01372278294409
HENRY HUDSON PARKWAY ET 17 NB,HENSHAW ST,40.86644894373053,-73.9304887959543
HENRY HUDSON PKWY ET 14 S SB,HENRY HUDSON PKWY ET 14 N SB,40.84597809678434,-73.94404960670842
HENRY HUDSON PARKWAY ET 16 NB,HENRY HUDSON PKWY NB EN FT TRYON,40.86299502304484,-73.93329064226216
SUNKEN GARDEN LOOP,RFK BR QUEENS ET RP RANDALLS IS,40.786407212196224,-73.92994402424976
SUNKEN GARDEN LOOP,CHARLES GAY LOOP,40.78522195288469,-73.9307144291061
SUNKEN GARDEN LOOP,HELL GATE CIR,40.78615427552867,-73.92925456650049
RFK BR QUEENS ET RP RANDALLS IS,RIVERS EDGE RD,40.789619527507206,-73.92709493352329
RFK BR QUEENS ET RP RANDALLS IS,HELL GATE CIR,40.78518518287463,-73.9289269890724
EAST RIVER LN,WARDS MEADOW LOOP,40.78287307560689,-73.93174599170571
WARDS MEADOW LOOP,HELL GATE CIR,40.784558070902214,-73.92682964812091
RIVERS EDGE RD,HELL GATE CIR,40.7893749255707,-73.92658962012666
RIVERS EDGE RD,RECOVERY RD,40.789619843942,-73.9275969049721
HELL GATE CIR,2 DR,40.786267325234164,-73.92571193173761
HELL GATE CIR,C RD,40.78866892557613,-73.92564786067014
2 DR,C RD,40.78825936999078,-73.92473828703571
2 DR,A RD,40.78585788296999,-73.92497572337824
2 DR,B RD,40.78726347156704,-73.92541470348881
2 DR,F RD,40.789381500475116,-73.92402920470599
C RD,3 DR,40.788061460813076,-73.92429794149437
REILLY BLVD,CARL LEE PL,40.79214590797919,-73.92064212609826
REILLY BLVD,MC CARRON DR,40.791303812093545,-73.91749760088909
REILLY BLVD,CAMMARATA AVE,40.791303812093545,-73.91749760088909
REILLY BLVD,KAMINSKY RD,40.79097191398929,-73.91779775685585
REILLY BLVD,K RD,40.79286094619456,-73.92271426551018
REILLY BLVD,KEHAYAS CT,40.791920255228185,-73.91979731977507
REILLY BLVD,PRIORE RD,40.79208260237604,-73.92038578919747
REILLY BLVD,SEARS ST,40.79165358763295,-73.9191836998859
REILLY BLVD,KELLY ST,40.79133732250927,-73.91830290187116
CARL LEE PL,MC GINTY CIR,40.79234895573812,-73.92055159765795
MC CARRON DR,CAMMARATA AVE,40.791303812093545,-73.91749760088909
KAMINSKY RD,BRUNN ST,40.790843014631925,-73.91794237099252
KAMINSKY RD,ALLEN DR,40.79062910028868,-73.9181882073313
KAMINSKY RD,ANAYA PL,40.790459062743025,-73.91837981802816
K RD,5 DR,40.79068494318111,-73.9195351782127
K RD,4 DR,40.79124034831247,-73.92093572859957
K RD,1 DR,40.79204570106481,-73.92262492592604
RODRIGUEZ PL,KEHAYAS CT,40.791533566628004,-73.92025643493321
RODRIGUEZ PL,BERRY PL,40.79158577143051,-73.92033582352751
RODRIGUEZ PL,GALANAUGH LN,40.79133300362832,-73.91997137448149
KEHAYAS CT,D'AURIA ST,40.7917556944714,-73.91997447779693
D'AURIA ST,GALANAUGH LN,40.791546891559946,-73.91968220435722
PRIORE RD,TEPPER AVE,40.791981129653486,-73.92050508793972
PRIORE RD,DANIEL REY SQ,40.79173430291919,-73.92079429649189
BERRY PL,TEPPER AVE,40.79173387687798,-73.92017674370004
BERRY PL,DANIEL REY SQ,40.791492545400956,-73.92047316865099
SEARS ST,HIGGINS AVE,40.791346428072806,-73.91954160152898
SEARS ST,FINLEY PL,40.791598736077106,-73.9192451605345
HIGGINS AVE,KELLY ST,40.790879358252056,-73.91887767271743
KELLY ST,FINLEY PL,40.791161823418136,-73.91853424630979
KELLY ST,ALLEN DR,40.79100276677648,-73.91872945563338
KELLY ST,ANAYA PL,40.79084645198953,-73.91892104931009
J RD,8 DR,40.789418988779424,-73.91863388391171
J RD,5 DR,40.790185658913444,-73.91990413821199
J RD,4 DR,40.79073821121126,-73.92115300705237
J RD,7 DR,40.789649780197166,-73.91896584235701
8 DR,H RD,40.788755173004304,-73.91921610823776
H RD,6 DR,40.789002752893225,-73.92001028826158
H RD,4 DR,40.78985762268104,-73.92184381223987
H RD,3 DR,40.79011053552744,-73.92243216289182
H RD,7 DR,40.78893383557156,-73.91958062981993
6 DR,A RD,40.78499204018255,-73.92307728302998
6 DR,D RD,40.78702486419795,-73.92155824414849
4 DR,A RD,40.78585788296999,-73.92497572337824
4 DR,G RD,40.78891941966545,-73.92257800142542
4 DR,D RD,40.787860506105304,-73.92340620047922
4 DR,B RD,40.78677141098773,-73.92425968560192
G RD,3 DR,40.789175071123886,-73.92316273212673
D RD,3 DR,40.78811615340393,-73.92399092506069
B RD,3 DR,40.78703802586018,-73.92483355800684
B RD,LAGUARDIA CIR,40.78684287832107,-73.92441849522584
3 DR,F RD,40.78890896930254,-73.92336888159294
3 DR,I RD,40.790442577333444,-73.92232704680376
1 DR,F RD,40.78962063363378,-73.92454896018917
1 DR,I RD,40.79097307602458,-73.92347123579654
